"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8538","Переключить тему с темной на светлую","rutube-unauth-UI","Tue Aug 26 11:38:52 UTC 2025","passed","Tue Aug 26 11:39:01 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","4323","7. [GET] Получить список выполненных заданий","challenges-API","Tue Aug 26 11:39:30 UTC 2025","passed","Tue Aug 26 11:39:34 UTC 2025","","tests/API/challenges.spec.ts","",""
"","5539","Проверить лейаут таба - Команда R","rutube-unauth-UI","Tue Aug 26 11:38:25 UTC 2025","passed","Tue Aug 26 11:38:31 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","11496","Проверить доступность элементов хедера для авторизованного пользователя","rutube-auth-UI","Tue Aug 26 11:39:53 UTC 2025","passed","Tue Aug 26 11:40:05 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","4567","7. [GET] Получить список не выполненных заданий","challenges-API","Tue Aug 26 11:39:34 UTC 2025","passed","Tue Aug 26 11:39:39 UTC 2025","","tests/API/challenges.spec.ts","",""
"","792","[GET] Hello без name","learnqa-API","Tue Aug 26 11:39:07 UTC 2025","passed","Tue Aug 26 11:39:08 UTC 2025","","tests/API/hello.spec.ts","",""
"","1447","5. [GET] Получить todo по id","challenges-API","Tue Aug 26 11:39:27 UTC 2025","passed","Tue Aug 26 11:39:28 UTC 2025","","tests/API/challenges.spec.ts","",""
"","9409","Проверить доступность контента для авторизованного пользователя","rutube-auth-UI","Tue Aug 26 11:40:06 UTC 2025","passed","Tue Aug 26 11:40:15 UTC 2025","","tests/UI/authorized/subscriptions-page.spec.ts","",""
"","1350","Запрещено удаление аккаунта","learnqa-API","Tue Aug 26 11:39:18 UTC 2025","passed","Tue Aug 26 11:39:20 UTC 2025","Неавторизованный пользователь","tests/API/user.spec.ts","",""
"","8572","Проверить табы категорий для неавторизованного пользователя","rutube-unauth-UI","Tue Aug 26 11:38:31 UTC 2025","passed","Tue Aug 26 11:38:40 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","5878","Проверить лейаут таба - Главная","rutube-unauth-UI","Tue Aug 26 11:38:00 UTC 2025","passed","Tue Aug 26 11:38:06 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1623","14. [POST] Создать todo. Слишком длинный content.","challenges-API","Tue Aug 26 11:39:48 UTC 2025","passed","Tue Aug 26 11:39:49 UTC 2025","","tests/API/challenges.spec.ts","",""
"","9400","Проверить лейаут таба - Первые шаги","rutube-unauth-UI","Tue Aug 26 11:38:16 UTC 2025","passed","Tue Aug 26 11:38:25 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","21008","Аутентификация","auth","Tue Aug 26 11:38:00 UTC 2025","passed","Tue Aug 26 11:38:21 UTC 2025","","tests/UI/auth.spec.ts","",""
"","775","[GET] Hello выводит переданный name","learnqa-API","Tue Aug 26 11:39:06 UTC 2025","passed","Tue Aug 26 11:39:07 UTC 2025","","tests/API/hello.spec.ts","",""
"","8894","Проверить лейаут таба - Как развивать канал","rutube-unauth-UI","Tue Aug 26 11:38:13 UTC 2025","passed","Tue Aug 26 11:38:21 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1637","2. [GET] Получить список challenges","challenges-API","Tue Aug 26 11:39:20 UTC 2025","passed","Tue Aug 26 11:39:22 UTC 2025","","tests/API/challenges.spec.ts","",""
"","12265","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","rutube-auth-UI","Tue Aug 26 11:39:53 UTC 2025","passed","Tue Aug 26 11:40:05 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","8045","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","rutube-auth-UI","Tue Aug 26 11:40:05 UTC 2025","passed","Tue Aug 26 11:40:13 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","4520","Получить инфо о User по Id","learnqa-API","Tue Aug 26 11:39:12 UTC 2025","passed","Tue Aug 26 11:39:17 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","1483","6. [GET] Получить todo по id. Не существует id.","challenges-API","Tue Aug 26 11:39:28 UTC 2025","passed","Tue Aug 26 11:39:30 UTC 2025","","tests/API/challenges.spec.ts","",""
"","1468","11. [POST] Создать todo. Слишком длинный title.","challenges-API","Tue Aug 26 11:39:43 UTC 2025","passed","Tue Aug 26 11:39:45 UTC 2025","","tests/API/challenges.spec.ts","",""
"","621","[GET] Hello c пустым name","learnqa-API","Tue Aug 26 11:39:08 UTC 2025","passed","Tue Aug 26 11:39:08 UTC 2025","","tests/API/hello.spec.ts","",""
"","12249","Проверить font-size кнопки ""Вход и регистрация""","rutube-unauth-UI","Tue Aug 26 11:38:53 UTC 2025","passed","Tue Aug 26 11:39:05 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","1619","8. [HEAD] Получить только заголовки запроса","challenges-API","Tue Aug 26 11:39:39 UTC 2025","passed","Tue Aug 26 11:39:40 UTC 2025","","tests/API/challenges.spec.ts","",""
"","4419","Запрещено удаление чужого аккаунта","learnqa-API","Tue Aug 26 11:39:17 UTC 2025","passed","Tue Aug 26 11:39:21 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","12081","Проверить модальное окно авторизации для неавторизованного пользователя","rutube-unauth-UI","Tue Aug 26 11:38:41 UTC 2025","passed","Tue Aug 26 11:38:53 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","10898","Проверить доступность контента для неавторизованного пользователя","rutube-unauth-UI","Tue Aug 26 11:39:01 UTC 2025","passed","Tue Aug 26 11:39:11 UTC 2025","","tests/UI/unauthorized/subscriptions-page.spec.ts","",""
"","10315","Проверить хедер для неавторизованного пользователя","rutube-unauth-UI","Tue Aug 26 11:38:31 UTC 2025","passed","Tue Aug 26 11:38:41 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1526","12. [POST] Создать todo. Слишком длинный description.","challenges-API","Tue Aug 26 11:39:45 UTC 2025","passed","Tue Aug 26 11:39:46 UTC 2025","","tests/API/challenges.spec.ts","",""
"","1522","9. [POST] Создать todo c валидными данными","challenges-API","Tue Aug 26 11:39:40 UTC 2025","passed","Tue Aug 26 11:39:42 UTC 2025","","tests/API/challenges.spec.ts","",""
