"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13022","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","authorized","Tue Aug 19 16:22:57 UTC 2025","passed","Tue Aug 19 16:23:10 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","7541","Проверить хедер для неавторизованного пользователя","unauthorized","Tue Aug 19 16:22:20 UTC 2025","passed","Tue Aug 19 16:22:28 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","4170","Получить инфо о User по Id","API","Tue Aug 19 16:22:48 UTC 2025","passed","Tue Aug 19 16:22:52 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","7156","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","authorized","Tue Aug 19 16:23:10 UTC 2025","passed","Tue Aug 19 16:23:17 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","7590","Проверить доступность контента для неавторизованного пользователя","unauthorized","Tue Aug 19 16:22:39 UTC 2025","passed","Tue Aug 19 16:22:47 UTC 2025","","UI/unauthorized/subscriptions-page.spec.ts","",""
"","14110","Проверить доступность элементов хедера для авторизованного пользователя","authorized","Tue Aug 19 16:22:57 UTC 2025","passed","Tue Aug 19 16:23:11 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","6975","Проверить табы категорий для неавторизованного пользователя","unauthorized","Tue Aug 19 16:22:22 UTC 2025","passed","Tue Aug 19 16:22:29 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","9947","Проверить развернутое меню для неавторизованного пользователя","unauthorized","Tue Aug 19 16:22:35 UTC 2025","passed","Tue Aug 19 16:22:45 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","6879","Проверить лейаут таба - Правила","unauthorized","Tue Aug 19 16:22:13 UTC 2025","passed","Tue Aug 19 16:22:20 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","608","[GET] Hello без name","API","Tue Aug 19 16:22:48 UTC 2025","passed","Tue Aug 19 16:22:48 UTC 2025","","API/hello.spec.ts","",""
"","14607","Проверить доступность элементов развернутого меню для авторизованного пользователя","authorized","Tue Aug 19 16:22:56 UTC 2025","passed","Tue Aug 19 16:23:11 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","7136","Проверить боковое меню для неавторизованного пользователя","unauthorized","Tue Aug 19 16:22:18 UTC 2025","passed","Tue Aug 19 16:22:25 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","8418","Переключить тему с темной на светлую","unauthorized","Tue Aug 19 16:22:39 UTC 2025","passed","Tue Aug 19 16:22:47 UTC 2025","","UI/unauthorized/main-page.spec.ts","",""
"","5581","Проверить лейаут таба - Главная","unauthorized","Tue Aug 19 16:21:49 UTC 2025","passed","Tue Aug 19 16:21:54 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","10483","Проверить модальное окно авторизации для неавторизованного пользователя","unauthorized","Tue Aug 19 16:22:29 UTC 2025","passed","Tue Aug 19 16:22:39 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
