"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15234","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 13:19:45 UTC 2025","passed","Fri Aug 22 13:20:00 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","1734","Создать todo","challenges-API","Fri Aug 22 13:19:40 UTC 2025","passed","Fri Aug 22 13:19:42 UTC 2025","","tests/API/challenges.spec.ts","",""
"","4594","Получить userId после логина","learnqa-API","Fri Aug 22 13:19:14 UTC 2025","passed","Fri Aug 22 13:19:19 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","14377","Проверить боковое меню для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 13:18:27 UTC 2025","passed","Fri Aug 22 13:18:41 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","801","[GET] Hello c пустым name","learnqa-API","Fri Aug 22 13:19:13 UTC 2025","passed","Fri Aug 22 13:19:14 UTC 2025","","tests/API/hello.spec.ts","",""
"","13333","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 13:19:58 UTC 2025","passed","Fri Aug 22 13:20:11 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","10548","Проверить доступность контента для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 13:19:10 UTC 2025","passed","Fri Aug 22 13:19:21 UTC 2025","","tests/UI/unauthorized/subscriptions-page.spec.ts","",""
"","12193","Проверить доступность контента для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 13:20:00 UTC 2025","passed","Fri Aug 22 13:20:12 UTC 2025","","tests/UI/authorized/subscriptions-page.spec.ts","",""
"","1641","Получить список выполненных заданий","challenges-API","Fri Aug 22 13:19:35 UTC 2025","passed","Fri Aug 22 13:19:37 UTC 2025","","tests/API/challenges.spec.ts","",""
"","6679","Проверить лейаут таба - Команда R","rutube-unauth-UI","Fri Aug 22 13:18:20 UTC 2025","passed","Fri Aug 22 13:18:27 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","12366","Проверить табы категорий для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 13:18:31 UTC 2025","passed","Fri Aug 22 13:18:43 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","7412","Проверить лейаут таба - Главная","rutube-unauth-UI","Fri Aug 22 13:17:53 UTC 2025","passed","Fri Aug 22 13:18:00 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1769","Получить список todo","challenges-API","Fri Aug 22 13:19:28 UTC 2025","passed","Fri Aug 22 13:19:30 UTC 2025","","tests/API/challenges.spec.ts","",""
"","15052","Переключить тему с темной на светлую","rutube-unauth-UI","Fri Aug 22 13:18:55 UTC 2025","passed","Fri Aug 22 13:19:10 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","6616","Обновить данные своего аккаунта","learnqa-API","Fri Aug 22 13:19:19 UTC 2025","passed","Fri Aug 22 13:19:25 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","18708","Проверить развернутое меню для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 13:18:54 UTC 2025","passed","Fri Aug 22 13:19:13 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","15469","Проверить font-size кнопки ""Вход и регистрация""","rutube-unauth-UI","Fri Aug 22 13:18:56 UTC 2025","passed","Fri Aug 22 13:19:12 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","16278","Проверить лейаут категорий","rutube-unauth-UI","Fri Aug 22 13:17:53 UTC 2025","passed","Fri Aug 22 13:18:09 UTC 2025","","tests/UI/unauthorized/categories-page.spec.ts","",""
"","12762","Проверить доступность элементов хедера для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 13:19:45 UTC 2025","passed","Fri Aug 22 13:19:58 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","5208","Получить инфо о User по Id","learnqa-API","Fri Aug 22 13:19:15 UTC 2025","passed","Fri Aug 22 13:19:20 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","13375","Проверить хедер для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 13:18:30 UTC 2025","passed","Fri Aug 22 13:18:43 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","7713","Проверить лейаут таба - Первые шаги","rutube-unauth-UI","Fri Aug 22 13:18:12 UTC 2025","passed","Fri Aug 22 13:18:20 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","12756","Проверить список добавления контента для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 13:18:41 UTC 2025","passed","Fri Aug 22 13:18:54 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1921","Получить список challenger","challenges-API","Fri Aug 22 13:19:24 UTC 2025","passed","Fri Aug 22 13:19:26 UTC 2025","","tests/API/challenges.spec.ts","",""
