"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19346","Проверить лейаут категорий","unauthorized","Tue Aug 19 14:44:03 UTC 2025","failed","Tue Aug 19 14:44:22 UTC 2025","","UI/unauthorized/categories-page.spec.ts","",""
"","12712","Проверить доступность контента для авторизованного пользователя","authorized","Tue Aug 19 14:46:02 UTC 2025","passed","Tue Aug 19 14:46:15 UTC 2025","","UI/authorized/subscriptions-page.spec.ts","",""
"","6483","Проверить лейаут таба - Главная","unauthorized","Tue Aug 19 14:43:42 UTC 2025","passed","Tue Aug 19 14:43:49 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","9561","Проверить лейаут таба - Команда R","unauthorized","Tue Aug 19 14:44:24 UTC 2025","passed","Tue Aug 19 14:44:33 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","24571","Аутентификация","auth","Tue Aug 19 14:43:42 UTC 2025","passed","Tue Aug 19 14:44:07 UTC 2025","","UI/auth.spec.ts","",""
"","1054","[GET] Hello c пустым name","API","Tue Aug 19 14:45:21 UTC 2025","passed","Tue Aug 19 14:45:22 UTC 2025","","API/hello.spec.ts","",""
"","17126","Переключить тему с темной на светлую","unauthorized","Tue Aug 19 14:45:01 UTC 2025","passed","Tue Aug 19 14:45:19 UTC 2025","","UI/unauthorized/main-page.spec.ts","",""
"","4915","Получить userId после логина","API","Tue Aug 19 14:45:21 UTC 2025","passed","Tue Aug 19 14:45:26 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","1045","[GET] Hello без name","API","Tue Aug 19 14:45:20 UTC 2025","passed","Tue Aug 19 14:45:21 UTC 2025","","API/hello.spec.ts","",""
"","23131","Проверить доступность элементов хедера для авторизованного пользователя","authorized","Tue Aug 19 14:45:39 UTC 2025","passed","Tue Aug 19 14:46:02 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","5019","Получить инфо о User по Id","API","Tue Aug 19 14:45:23 UTC 2025","passed","Tue Aug 19 14:45:28 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","8789","Проверить лейаут таба - Правила","unauthorized","Tue Aug 19 14:44:30 UTC 2025","passed","Tue Aug 19 14:44:38 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","10797","Проверить лейаут таба - Монетизация","unauthorized","Tue Aug 19 14:44:23 UTC 2025","passed","Tue Aug 19 14:44:34 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
