"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8137","Проверить доступность контента для авторизованного пользователя","authorized","Tue Aug 19 15:11:55 UTC 2025","passed","Tue Aug 19 15:12:03 UTC 2025","","UI/authorized/subscriptions-page.spec.ts","",""
"","7528","Проверить лейаут таба - Как развивать канал","unauthorized","Tue Aug 19 15:10:54 UTC 2025","passed","Tue Aug 19 15:11:01 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","7207","Проверить лейаут таба - Правила","unauthorized","Tue Aug 19 15:11:01 UTC 2025","passed","Tue Aug 19 15:11:09 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","6286","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","authorized","Tue Aug 19 15:11:53 UTC 2025","passed","Tue Aug 19 15:11:59 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","5650","Проверить лейаут таба - Главная","unauthorized","Tue Aug 19 15:10:38 UTC 2025","passed","Tue Aug 19 15:10:43 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","7280","Проверить лейаут таба - Монетизация","unauthorized","Tue Aug 19 15:10:59 UTC 2025","passed","Tue Aug 19 15:11:06 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","8035","Проверить доступность элементов развернутого меню для авторизованного пользователя","authorized","Tue Aug 19 15:11:45 UTC 2025","passed","Tue Aug 19 15:11:53 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","3642","Получить userId после логина","API","Tue Aug 19 15:11:35 UTC 2025","passed","Tue Aug 19 15:11:39 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","11633","Проверить модальное окно авторизации для неавторизованного пользователя","unauthorized","Tue Aug 19 15:11:20 UTC 2025","passed","Tue Aug 19 15:11:32 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","9523","Проверить доступность контента для неавторизованного пользователя","unauthorized","Tue Aug 19 15:11:32 UTC 2025","passed","Tue Aug 19 15:11:41 UTC 2025","","UI/unauthorized/subscriptions-page.spec.ts","",""
"","532","[GET] Hello c пустым name","API","Tue Aug 19 15:11:34 UTC 2025","passed","Tue Aug 19 15:11:35 UTC 2025","","API/hello.spec.ts","",""
"","13213","Проверить лейаут категорий","unauthorized","Tue Aug 19 15:10:52 UTC 2025","failed","Tue Aug 19 15:11:05 UTC 2025","","UI/unauthorized/categories-page.spec.ts","",""
"","5650","Проверить лейаут таба - Команда R","unauthorized","Tue Aug 19 15:11:07 UTC 2025","passed","Tue Aug 19 15:11:13 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","4136","Запрещено удаление чужого аккаунта","API","Tue Aug 19 15:11:39 UTC 2025","passed","Tue Aug 19 15:11:43 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
