"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3913","Получить userId после логина","API","Tue Aug 19 13:19:31 UTC 2025","passed","Tue Aug 19 13:19:35 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","4849","Проверить лейаут таба - Команда R","unauthorized","Tue Aug 19 13:18:27 UTC 2025","passed","Tue Aug 19 13:18:32 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","13448","Проверить список добавления контента для неавторизованного пользователя","unauthorized","Tue Aug 19 13:18:46 UTC 2025","passed","Tue Aug 19 13:18:59 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","0","Проверить доступность контента для авторизованного пользователя","authorized","Tue Aug 19 13:19:47 UTC 2025","skipped","Tue Aug 19 13:19:47 UTC 2025","","UI/authorized/subscriptions-page.spec.ts","",""
"","27034","Переключить тему с темной на светлую","unauthorized","Tue Aug 19 13:19:01 UTC 2025","passed","Tue Aug 19 13:19:28 UTC 2025","","UI/unauthorized/main-page.spec.ts","",""
"","793","[GET] Hello без name","API","Tue Aug 19 13:19:30 UTC 2025","passed","Tue Aug 19 13:19:30 UTC 2025","","API/hello.spec.ts","",""
"","6355","Проверить лейаут таба - Главная","unauthorized","Tue Aug 19 13:17:42 UTC 2025","passed","Tue Aug 19 13:17:48 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","720","[GET] Hello выводит переданный name","API","Tue Aug 19 13:19:29 UTC 2025","passed","Tue Aug 19 13:19:30 UTC 2025","","API/hello.spec.ts","",""
"","0","Проверить доступность элементов развернутого меню для авторизованного пользователя","authorized","Tue Aug 19 13:19:47 UTC 2025","skipped","Tue Aug 19 13:19:47 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","4737","Получить инфо о User по Id","API","Tue Aug 19 13:19:35 UTC 2025","passed","Tue Aug 19 13:19:40 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","640","[GET] Hello c пустым name","API","Tue Aug 19 13:19:30 UTC 2025","passed","Tue Aug 19 13:19:31 UTC 2025","","API/hello.spec.ts","",""
"","4403","Запрещено удаление чужого аккаунта","API","Tue Aug 19 13:19:40 UTC 2025","passed","Tue Aug 19 13:19:44 UTC 2025","Авторизованный пользователь","API/user.spec.ts","",""
"","0","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","authorized","Tue Aug 19 13:19:47 UTC 2025","skipped","Tue Aug 19 13:19:47 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","30178","Аутентификация","auth","Tue Aug 19 13:18:13 UTC 2025","broken","Tue Aug 19 13:18:43 UTC 2025","","UI/auth.spec.ts","",""
"","11064","Проверить табы категорий для неавторизованного пользователя","unauthorized","Tue Aug 19 13:18:44 UTC 2025","passed","Tue Aug 19 13:18:55 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
"","7436","Проверить лейаут таба - Правила","unauthorized","Tue Aug 19 13:18:26 UTC 2025","passed","Tue Aug 19 13:18:34 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","0","Проверить доступность элементов хедера для авторизованного пользователя","authorized","Tue Aug 19 13:19:47 UTC 2025","skipped","Tue Aug 19 13:19:47 UTC 2025","","UI/authorized/main-page.spec.ts","",""
"","11879","Проверить лейаут таба - Монетизация","unauthorized","Tue Aug 19 13:18:15 UTC 2025","passed","Tue Aug 19 13:18:27 UTC 2025","","UI/unauthorized/for-creators-page.spec.ts","",""
"","1388","Запрещено удаление аккаунта","API","Tue Aug 19 13:19:41 UTC 2025","passed","Tue Aug 19 13:19:42 UTC 2025","Неавторизованный пользователь","API/user.spec.ts","",""
"","13862","Проверить попап уведомлений для неавторизованного пользователя","unauthorized","Tue Aug 19 13:18:47 UTC 2025","passed","Tue Aug 19 13:19:01 UTC 2025","Доступность элементов","UI/unauthorized/main-page.spec.ts","",""
