"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4262","7. [GET] Получить список не выполненных заданий","challenges-API","Fri Aug 22 15:00:12 UTC 2025","passed","Fri Aug 22 15:00:16 UTC 2025","","tests/API/challenges.spec.ts","",""
"","4277","7. [GET] Получить список выполненных заданий","challenges-API","Fri Aug 22 15:00:08 UTC 2025","passed","Fri Aug 22 15:00:12 UTC 2025","","tests/API/challenges.spec.ts","",""
"","9872","Проверить боковое меню для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:59:14 UTC 2025","passed","Fri Aug 22 14:59:23 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","612","[GET] Hello c пустым name","learnqa-API","Fri Aug 22 14:59:48 UTC 2025","passed","Fri Aug 22 14:59:49 UTC 2025","","tests/API/hello.spec.ts","",""
"","1417","4. [GET] Получить список todo. Ошибка в end point","challenges-API","Fri Aug 22 15:00:03 UTC 2025","passed","Fri Aug 22 15:00:05 UTC 2025","","tests/API/challenges.spec.ts","",""
"","11676","Проверить доступность элементов хедера для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 15:00:22 UTC 2025","passed","Fri Aug 22 15:00:33 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","1510","6. [GET] Получить todo по id. Не существует id","challenges-API","Fri Aug 22 15:00:06 UTC 2025","passed","Fri Aug 22 15:00:08 UTC 2025","","tests/API/challenges.spec.ts","",""
"","11717","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 15:00:22 UTC 2025","passed","Fri Aug 22 15:00:33 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","9492","Проверить доступность контента для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 15:00:33 UTC 2025","passed","Fri Aug 22 15:00:43 UTC 2025","","tests/UI/authorized/subscriptions-page.spec.ts","",""
"","693","[GET] Hello без name","learnqa-API","Fri Aug 22 14:59:48 UTC 2025","passed","Fri Aug 22 14:59:49 UTC 2025","","tests/API/hello.spec.ts","",""
"","8271","Проверить лейаут таба - Монетизация","rutube-unauth-UI","Fri Aug 22 14:59:04 UTC 2025","passed","Fri Aug 22 14:59:12 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","5510","Проверить лейаут таба - Главная","rutube-unauth-UI","Fri Aug 22 14:58:38 UTC 2025","passed","Fri Aug 22 14:58:43 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","20694","Аутентификация","auth","Fri Aug 22 14:58:38 UTC 2025","passed","Fri Aug 22 14:58:58 UTC 2025","","tests/UI/auth.spec.ts","",""
"","8332","Проверить font-size кнопки ""Вход и регистрация""","rutube-unauth-UI","Fri Aug 22 14:59:39 UTC 2025","passed","Fri Aug 22 14:59:47 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","13618","Проверить список добавления контента для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:59:24 UTC 2025","passed","Fri Aug 22 14:59:37 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","4022","Получить userId после логина","learnqa-API","Fri Aug 22 14:59:49 UTC 2025","passed","Fri Aug 22 14:59:53 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","7926","Проверить табы категорий для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:59:17 UTC 2025","passed","Fri Aug 22 14:59:25 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","9366","Проверить лейаут таба - Первые шаги","rutube-unauth-UI","Fri Aug 22 14:58:54 UTC 2025","passed","Fri Aug 22 14:59:03 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","18104","Проверить лейаут категорий","rutube-unauth-UI","Fri Aug 22 14:58:54 UTC 2025","failed","Fri Aug 22 14:59:12 UTC 2025","","tests/UI/unauthorized/categories-page.spec.ts","",""
"","10684","Проверить доступность контента для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:59:45 UTC 2025","passed","Fri Aug 22 14:59:56 UTC 2025","","tests/UI/unauthorized/subscriptions-page.spec.ts","",""
"","5530","Обновить данные своего аккаунта","learnqa-API","Fri Aug 22 14:59:53 UTC 2025","passed","Fri Aug 22 14:59:58 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","5335","Проверить лейаут таба - Команда R","rutube-unauth-UI","Fri Aug 22 14:59:12 UTC 2025","passed","Fri Aug 22 14:59:17 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","12773","Проверить попап уведомлений для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:59:24 UTC 2025","passed","Fri Aug 22 14:59:37 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1441","3. [GET] Получить список todo","challenges-API","Fri Aug 22 15:00:02 UTC 2025","passed","Fri Aug 22 15:00:03 UTC 2025","","tests/API/challenges.spec.ts","",""
"","10125","Проверить развернутое меню для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:59:37 UTC 2025","passed","Fri Aug 22 14:59:47 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
