"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","8. [HEAD] Получить только заголовки запроса","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30004","[GET] Hello c пустым name","learnqa-API","Mon Sep 15 19:33:07 UTC 2025","broken","Mon Sep 15 19:33:37 UTC 2025","","tests/API/hello.spec.ts","",""
"","30001","Получить инфо о User по Id","learnqa-API","Mon Sep 15 19:34:09 UTC 2025","broken","Mon Sep 15 19:34:39 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","0","Проверить доступность контента для авторизованного пользователя","rutube-auth-UI","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/UI/authorized/subscriptions-page.spec.ts","",""
"","0","7. [GET] Получить список выполненных заданий","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","11. [POST] Создать todo. Слишком длинный title.","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30003","[GET] Hello выводит переданный name","learnqa-API","Mon Sep 15 19:33:07 UTC 2025","broken","Mon Sep 15 19:33:37 UTC 2025","","tests/API/hello.spec.ts","",""
"","4","Проверить лейаут категорий","rutube-unauth-UI","Mon Sep 15 19:32:27 UTC 2025","failed","Mon Sep 15 19:32:27 UTC 2025","","tests/UI/unauthorized/categories-page.spec.ts","",""
"","5","Проверить боковое меню для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 19:32:30 UTC 2025","failed","Mon Sep 15 19:32:30 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","Проверить доступность элементов попапа уведомлений для авторизованного пользователя","rutube-auth-UI","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","30004","Запрещено удаление аккаунта","learnqa-API","Mon Sep 15 19:35:11 UTC 2025","broken","Mon Sep 15 19:35:41 UTC 2025","Неавторизованный пользователь","tests/API/user.spec.ts","",""
"","5","Проверить лейаут таба - Команда R","rutube-unauth-UI","Mon Sep 15 19:32:30 UTC 2025","failed","Mon Sep 15 19:32:30 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","30003","[GET] Hello без name","learnqa-API","Mon Sep 15 19:33:07 UTC 2025","broken","Mon Sep 15 19:33:37 UTC 2025","","tests/API/hello.spec.ts","",""
"","5","Проверить лейаут таба - Монетизация","rutube-unauth-UI","Mon Sep 15 19:32:28 UTC 2025","failed","Mon Sep 15 19:32:28 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","5","Проверить лейаут таба - Первые шаги","rutube-unauth-UI","Mon Sep 15 19:32:28 UTC 2025","failed","Mon Sep 15 19:32:28 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","0","14. [POST] Создать todo. Слишком длинный content.","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","3. [GET] Получить список todo","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
"","0","7. [GET] Получить список не выполненных заданий","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
"","7","Проверить лейаут таба - Главная","rutube-unauth-UI","Mon Sep 15 19:32:27 UTC 2025","failed","Mon Sep 15 19:32:27 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","8","Проверить модальное окно авторизации для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 19:32:34 UTC 2025","failed","Mon Sep 15 19:32:34 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","0","9. [POST] Создать todo c валидными данными","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
"","30002","Получить userId после логина","learnqa-API","Mon Sep 15 19:34:09 UTC 2025","broken","Mon Sep 15 19:34:39 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","83","Аутентификация","auth","Mon Sep 15 19:32:27 UTC 2025","failed","Mon Sep 15 19:32:27 UTC 2025","","tests/UI/auth.spec.ts","",""
"","5","Проверить список добавления контента для неавторизованного пользователя","rutube-unauth-UI","Mon Sep 15 19:32:32 UTC 2025","failed","Mon Sep 15 19:32:32 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1","10. [POST] Создать todo. Неверный тип doneStatus.","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
"","5","Проверить лейаут таба - Как развивать канал","rutube-unauth-UI","Mon Sep 15 19:32:28 UTC 2025","failed","Mon Sep 15 19:32:28 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1","6. [GET] Получить todo по id. Не существует id.","challenges-API","Mon Sep 15 19:36:41 UTC 2025","skipped","Mon Sep 15 19:36:41 UTC 2025","","tests/API/challenges.spec.ts","",""
