"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9086","Проверить лейаут категорий","rutube-unauth-UI","Fri Aug 22 14:46:47 UTC 2025","passed","Fri Aug 22 14:46:56 UTC 2025","","tests/UI/unauthorized/categories-page.spec.ts","",""
"","4262","Получить инфо о User по Id","learnqa-API","Fri Aug 22 14:47:38 UTC 2025","passed","Fri Aug 22 14:47:42 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","4014","Получить список не выполненных заданий","challenges-API","Fri Aug 22 14:47:57 UTC 2025","passed","Fri Aug 22 14:48:01 UTC 2025","","tests/API/challenges.spec.ts","",""
"","9614","Проверить доступность элементов развернутого меню для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 14:48:11 UTC 2025","passed","Fri Aug 22 14:48:21 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","7867","Проверить лейаут таба - Первые шаги","rutube-unauth-UI","Fri Aug 22 14:46:53 UTC 2025","passed","Fri Aug 22 14:47:01 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","6473","Проверить доступность элементов меню пользователя в хедере для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 14:48:20 UTC 2025","passed","Fri Aug 22 14:48:27 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","1474","Получить список todo","challenges-API","Fri Aug 22 14:47:47 UTC 2025","passed","Fri Aug 22 14:47:49 UTC 2025","","tests/API/challenges.spec.ts","",""
"","11361","Проверить лейаут таба - Как развивать канал","rutube-unauth-UI","Fri Aug 22 14:46:56 UTC 2025","passed","Fri Aug 22 14:47:07 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","7402","Переключить тему с темной на светлую","rutube-unauth-UI","Fri Aug 22 14:47:27 UTC 2025","passed","Fri Aug 22 14:47:34 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","4243","Запрещено удаление чужого аккаунта","learnqa-API","Fri Aug 22 14:47:41 UTC 2025","passed","Fri Aug 22 14:47:45 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
"","576","[GET] Hello без name","learnqa-API","Fri Aug 22 14:47:36 UTC 2025","passed","Fri Aug 22 14:47:36 UTC 2025","","tests/API/hello.spec.ts","",""
"","1312","Получить todo по id","challenges-API","Fri Aug 22 14:47:50 UTC 2025","passed","Fri Aug 22 14:47:51 UTC 2025","","tests/API/challenges.spec.ts","",""
"","6740","Проверить лейаут таба - Монетизация","rutube-unauth-UI","Fri Aug 22 14:47:01 UTC 2025","passed","Fri Aug 22 14:47:08 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","5177","Проверить лейаут таба - Команда R","rutube-unauth-UI","Fri Aug 22 14:47:07 UTC 2025","passed","Fri Aug 22 14:47:12 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","1351","Получить todo по id. Не существует id","challenges-API","Fri Aug 22 14:47:52 UTC 2025","passed","Fri Aug 22 14:47:53 UTC 2025","","tests/API/challenges.spec.ts","",""
"","7752","Проверить боковое меню для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:47:08 UTC 2025","passed","Fri Aug 22 14:47:15 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","7612","Проверить список добавления контента для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:47:15 UTC 2025","passed","Fri Aug 22 14:47:23 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","9130","Проверить доступность элементов хедера для авторизованного пользователя","rutube-auth-UI","Fri Aug 22 14:48:11 UTC 2025","passed","Fri Aug 22 14:48:20 UTC 2025","","tests/UI/authorized/main-page.spec.ts","",""
"","1333","Получить заголовки ответа","challenges-API","Fri Aug 22 14:48:01 UTC 2025","passed","Fri Aug 22 14:48:02 UTC 2025","","tests/API/challenges.spec.ts","",""
"","7373","Проверить font-size кнопки ""Вход и регистрация""","rutube-unauth-UI","Fri Aug 22 14:47:30 UTC 2025","passed","Fri Aug 22 14:47:37 UTC 2025","","tests/UI/unauthorized/main-page.spec.ts","",""
"","7405","Проверить хедер для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:47:12 UTC 2025","passed","Fri Aug 22 14:47:19 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","1304","Создать todo","challenges-API","Fri Aug 22 14:48:06 UTC 2025","failed","Fri Aug 22 14:48:07 UTC 2025","","tests/API/challenges.spec.ts","",""
"","1375","Получить список todo. Ошибка в end point","challenges-API","Fri Aug 22 14:47:49 UTC 2025","passed","Fri Aug 22 14:47:50 UTC 2025","","tests/API/challenges.spec.ts","",""
"","696","[GET] Hello выводит переданный name","learnqa-API","Fri Aug 22 14:47:35 UTC 2025","passed","Fri Aug 22 14:47:36 UTC 2025","","tests/API/hello.spec.ts","",""
"","6207","Проверить лейаут таба - Главная","rutube-unauth-UI","Fri Aug 22 14:46:47 UTC 2025","passed","Fri Aug 22 14:46:53 UTC 2025","","tests/UI/unauthorized/for-creators-page.spec.ts","",""
"","7442","Проверить попап уведомлений для неавторизованного пользователя","rutube-unauth-UI","Fri Aug 22 14:47:19 UTC 2025","passed","Fri Aug 22 14:47:27 UTC 2025","Доступность элементов","tests/UI/unauthorized/main-page.spec.ts","",""
"","3912","Получить userId после логина","learnqa-API","Fri Aug 22 14:47:37 UTC 2025","passed","Fri Aug 22 14:47:41 UTC 2025","Авторизованный пользователь","tests/API/user.spec.ts","",""
